#fte: [20-02-2018] http://switchoffandletsgo.blogspot.com.es/2013/04/relacionar-el-codigo-ine-con-su-codigo.html
#CodigoPostal	Municipio
46510	Quartell
46837	Quatretonda
46400	Cullera
46408	Cullera
46409	Cullera
46176	Chelva
46351	Chelva
46821	Chella
46350	Chera
46109	Cheste
46380	Cheste
46014	Xirivella
46950	Xirivella
46370	Chiva
46167	Chulilla
46710	Daimús
46174	Domeño
46198	Dos Aguas
46183	Eliana, l'
46135	Emperador
46810	Enguera
46811	Enguera
46661	Ènova, l'
46590	Estivella
46817	Estubeny
46512	Faura
46614	Favara
46635	Fontanars dels Alforins
46418	Fortaleny
46134	Foios
46717	Font d'En Carròs, la
44630	Font de la Figuera, la
46630	Font de la Figuera, la
46314	Fuenterrobles
46267	Gavarda
46701	Gandia
46702	Gandia
46728	Gandia
46730	Gandia
46760	Gandia
46894	Genovés
46166	Gestalgar
46149	Gilet
46110	Godella
46388	Godelleta
46814	Granja de la Costera, la
46839	Guadasséquies
46610	Guadassuar
46711	Guardamar de la Safor
46162	Higueruelas
46624	Jalance
46770	Xeraco
46623	Jarafuel
46668	Xàtiva
46800	Xàtiva
46790	Xeresa
46160	Llíria
46393	Loriguilla
46173	Losa del Obispo
46838	Llutxent
46668	Llocnou d'En Fenollet
46910	Llocnou de la Corona
46726	Llocnou de Sant Jeroni
46814	Llanera de Ranes
46613	Llaurí
46195	Llombai
46815	Llosa de Ranes, la
46368	Macastre
46940	Manises
46660	Manuel
46163	Marines
46292	Massalavés
46560	Massalfassar
46130	Massamagrell
46470	Massanassa
46133	Meliana
46199	Millares
46711	Miramar
46920	Mislata
46640	Mogente/Moixent
46113	Moncada
46192	Montserrat
46892	Montaverner
46692	Montesa
46842	Montitxelvo/Montichelvo
46193	Montroy
46136	Museros
46119	Náquera
46823	Navarrés
46819	Novelé/Novetlè
46181	Oliva
46780	Oliva
46169	Olocau
46850	Olleria, l'
46870	Ontinyent
46844	Otos
46200	Paiporta
46724	Palma de Gandía
46714	Palmera
46891	Palomar, el
46182	Paterna
46980	Paterna
46988	Paterna
46989	Paterna
46164	Pedralba
46501	Petrés
46210	Picanya
46220	Picassent
46712	Piles
46838	Pinet
46688	Polinyà de Xúquer
46721	Potríes
46137	Pobla de Farnals, la
46139	Pobla de Farnals, la
46840	Pobla del Duc, la
46140	Puebla de San Miguel
46185	Pobla de Vallbona, la
46670	Pobla Llarga, la
46540	Puig de Santa Maria, el
46450	Puig de Santa Maria, el
46530	Puçol
46824	Quesa
46138	Rafelbunyol
46716	Rafelcofer
46666	Rafelguaraf
46843	Ráfol de Salem
46727	Real de Gandía
46194	Real
46355	Requena
46391	Requena
46390	Requena
46357	Requena
46340	Requena
46356	Requena
46354	Requena
46353	Requena
46351	Requena
46199	Requena
46352	Requena
46190	Riba-roja de Túria
46417	Riola
46111	Rocafort
46816	Rotglà i Corberà
46725	Rótova
46842	Rugat
46250	Sagunto/Sagunt
46500	Sagunto/Sagunt
46520	Sagunto/Sagunt
46530	Sagunto/Sagunt
46843	Salem
46669	Sant Joanet
46910	Sedaví
46592	Segart
46295	Sellent
46839	Sempere
46669	Senyera
46118	Serra
46392	Siete Aguas
46600	Siete Aguas
46460	Silla
46750	Simat de la Valldigna
46320	Sinarcas
46430	Sollana
46439	Sollana
46168	Sot de Chera
46842	Sot de Chera
46419	Sueca
46420	Sueca
46410	Sueca
46295	Sumacàrcer
46016	Tavernes Blanques
46760	Tavernes de la Valldigna
46470	Teresa de Cofrentes
46622	Teresa de Cofrentes
46842	Terrateig
46178	Titaguas
46143	Torrebaja
46814	Torrella
46185	Torrent
46480	Torrent
46840	Torrent
46900	Torrent
46901	Torrent
43900	Torrent
46185	Torrent
46480	Torrent
46840	Torrent
46900	Torrent
46901	Torrent
43900	Torrent
46595	Torres Torres
46269	Tous
46177	Tuéjar
46389	Turís
46312	Utiel
46313	Utiel
46321	Utiel
46300	Utiel
46026	Valencia
46017	Valencia
46018	Valencia
46019	Valencia
46020	Valencia
46021	Valencia
46022	Valencia
46023	Valencia
46135	Valencia
46025	Valencia
46112	Valencia
46131	Valencia
46016	Valencia
46024	Valencia
46001	Valencia
46015	Valencia
46035	Valencia
46002	Valencia
46003	Valencia
46004	Valencia
46005	Valencia
46006	Valencia
46008	Valencia
46009	Valencia
46010	Valencia
46011	Valencia
46012	Valencia
46013	Valencia
46014	Valencia
46007	Valencia
46691	Vallada
46145	Vallanca
46818	Vallés
46310	Venta del Moro
46311	Venta del Moro
46720	Villalonga
46191	Vilamarxant
46270	Villanueva de Castellón
46170	Villar del Arzobispo
46317	Villargordo del Cabriel
46318	Villargordo del Cabriel
46114	Vinalesa
46367	Yátova
46178	Yesa, La
46621	Zarra
46169	Gátova
46184	San Antonio de Benagéber
46689	Benicull de Xúquer
47129	Adalia
47418	Aguasal
47814	Aguilar de Campos
47510	Alaejos
47238	Alcazarén
47160	Aldea de San Miguel
47162	Aldeamayor de San Martín
47169	Aldeamayor de San Martín
47419	Almenara de Adaja
47177	Amusquillo
47195	Arroyo de la Encomienda
47210	Ataquines
47312	Bahabón
47674	Barcial de la Loma
47129	Barruelo del Valle
47670	Becilla de Valderaduey
47880	Benafarces
47115	Bercero
47115	Berceruelo
47813	Berrueces
47462	Bobadilla del Campo
47419	Bocigas
47317	Bocos de Duero
47151	Boecillo
47675	Bolaños de Campos
47461	Brahojos de Medina
47608	Bustillo de Chaves
47260	Cabezón de Pisuerga
47689	Cabezón de Valderaduey
47832	Cabreros del Monte
47310	Campaspero
47460	Campillo, El
47460	Campillo, El
47165	Camporredondo
47311	Canalejas de Peñafiel
47185	Canillas de Esgueva
47470	Carpio
47110	Casasola de Arión
47512	Castrejón de Trabancos
47318	Castrillo de Duero
47329	Castrillo-Tejeriego
47689	Castrobol
47192	Castrodeza
47882	Castromembibre
47641	Castromonte
47171	Castronuevo de Esgueva
47520	Castronuño
47664	Castroponce
47182	Castroverde de Cerrato
47692	Ceinos de Campos
47494	Cervillego de la Cruz
47270	Cigales
47191	Ciguñuela
47193	Cistérniga
47440	Cogeces de Íscar
47313	Cogeces del Monte
47280	Corcos
47281	Corcos
47317	Corrales de Duero
47290	Cubillas de Santa Marta
47650	Cuenca de Campos
47316	Curiel de Duero
47186	Encinas de Esgueva
47176	Esguevillas de Esgueva
47184	Fombellida
47311	Fompedraza
47609	Fontihoyuelo
47480	Fresno el Viejo
47194	Fuensaldaña
47494	Fuente el Sol
47418	Fuente-Olmedo
47134	Gallegos de Hornija
47606	Gatón de Campos
47131	Geria
47607	Herrín de Campos
47238	Hornillos de Eresma
47420	Íscar
47169	Laguna de Duero
47140	Laguna de Duero
47314	Langayo
47494	Lomoviejo
47418	Llano de Olmedo
47314	Manzanillo
47133	Marzales
47230	Matapozuelos
47238	Matapozuelos
47114	Matilla de los Caños
47680	Mayorga
47400	Medina del Campo
47492	Medina del Campo
47493	Medina del Campo
47800	Medina de Rioseco
47816	Medina de Rioseco
47440	Megeces
47687	Melgar de Abajo
47686	Melgar de Arriba
47250	Mojados
47688	Monasterio de Vega
47186	Montealegre de Campos
47816	Montealegre de Campos
47320	Montemayor de Pililla
47691	Moral de la Reina
47454	Moraleja de las Panaderas
47811	Morales de Campos
47120	Mota del Marqués
47194	Mucientes
47630	Mudarra, La
47219	Muriel
47500	Nava del Rey
47464	Nueva Villa de las Torres
47359	Olivares de Duero
47410	Olmedo
47451	Olmedo
47173	Olmos de Esgueva
47318	Olmos de Peñafiel
47812	Palazuelo de Vedija
47328	Parrilla, La
47196	Pedraja de Portillo, La
47430	Pedrajas de San Esteban
47112	Pedrosa del Rey
47300	Peñafiel
47313	Peñafiel
47314	Peñafiel
47318	Peñafiel
47640	Peñaflor de Hornija
47315	Pesquera de Duero
47175	Piña de Esgueva
47316	Piñel de Abajo
47316	Piñel de Arriba
47116	Pollos
47160	Portillo
47450	Pozal de Gallinas
47220	Pozaldez
47831	Pozuelo de la Orden
47419	Puras
47360	Quintanilla de Arriba
47673	Quintanilla del Molar
47350	Quintanilla de Onésimo
47283	Quintanilla de Trigueros
47319	Rábano
47453	Ramiro
47170	Renedo de Esgueva
47673	Roales de Campos
47131	Robladillo
47316	Roturas
47494	Rubí de Bracamonte
47490	Rueda
47492	Rueda
47509	Rueda
47689	Saelices de Mayorga
47219	Salvador de Zapardiel
47129	San Cebrián de Mazote
47317	San Llorente
47209	San Martín de Valvení
47164	San Miguel del Arroyo
47132	San Miguel del Pino
47219	San Pablo de la Moraleja
47851	San Pedro de Latarce
47129	San Pelayo
47530	San Román de Hornija
47134	San Salvador
47811	Santa Eufemia del Arroyo
47609	Santervás de Campos
47330	Santibáñez de Valcorba
47331	Santibáñez de Valcorba
47155	Santovenia de Pisuerga
47493	San Vicente del Palacio
47340	Sardón de Duero
47491	Seca, La
47239	Serrada
47511	Siete Iglesias de Trabancos
47130	Simancas
47815	Tamariz de Campos
47870	Tiedra
47830	Tordehumos
47100	Tordesillas
47132	Tordesillas
47113	Tordesillas
47114	Torrecilla de la Abadesa
47513	Torrecilla de la Orden
47129	Torrecilla de la Torre
47183	Torre de Esgueva
47313	Torre de Peñafiel
47319	Torre de Peñafiel
47134	Torrelobatón
47313	Torrescárcela
47330	Traspinedo
47282	Trigueros del Valle
47161	Tudela de Duero
47169	Tudela de Duero
47320	Tudela de Duero
47670	Unión de Campos, La
47671	Urones de Castroponce
47862	Urueña
47359	Valbuena de Duero
47317	Valdearcos de la Vega
47816	Valdenebro de los Valles
47240	Valdestillas
47672	Valdunquillo
47200	Valoria la Buena
47690	Valverde de Campos
47801	Valladolid
47014	Valladolid
47015	Valladolid
47016	Valladolid
47017	Valladolid
47018	Valladolid
47140	Valladolid
47152	Valladolid
47197	Valladolid
47198	Valladolid
47013	Valladolid
47153	Valladolid
47012	Valladolid
47011	Valladolid
47010	Valladolid
47009	Valladolid
47008	Valladolid
47007	Valladolid
47006	Valladolid
47005	Valladolid
47004	Valladolid
47003	Valladolid
47001	Valladolid
47002	Valladolid
47609	Vega de Ruiponce
47133	Vega de Valdetronco
47463	Velascálvaro
47114	Velilla
47131	Velliza
47239	Ventosa de la Cuesta
47150	Viana de Cega
47166	Viloria
47329	Villabáñez
47815	Villabaruz de Campos
47820	Villabrágima
47609	Villacarralón
47607	Villacid de Campos
47181	Villaco
47606	Villafrades de Campos
47529	Villafranca de Duero
47810	Villafrechós
47180	Villafuerte
47840	Villagarcía de Campos
47608	Villagómez la Nueva
47675	Villalán de Campos
47111	Villalar de los Comuneros
47689	Villalba de la Loma
47639	Villalba de los Alcores
47113	Villalbarba
47600	Villalón de Campos
47814	Villamuriel de Campos
47131	Villán de Tordesillas
47620	Villanubla
47239	Villanueva de Duero
47608	Villanueva de la Condesa
47850	Villanueva de los Caballeros
47813	Villanueva de San Mancio
47860	Villardefrades
47172	Villarmentero de Esgueva
47134	Villasexmir
47329	Villavaquerín
47883	Villavellid
47465	Villaverde de Medina
47676	Villavicencio de los Caballeros
47190	Wamba
47610	Zaratán
48220	Abadiño
48500	Abanto y Ciérvana-Abanto Zierbena
48540	Abanto y Ciérvana-Abanto Zierbena
48340	Amorebieta-Etxano
48348	Amorebieta-Etxano
48289	Amoroto
48498	Arakaldo
48140	Arantzazu
48381	Munitibar-Arbatzegi Gerrikaitz
48879	Artzentales
48498	Arrankudiaga
48499	Arrankudiaga
48114	Arrieta
48003	Arrigorriaga
48480	Arrigorriaga
48130	Bakio
48901	Barakaldo
48902	Barakaldo
48903	Barakaldo
48650	Barrika
48970	Basauri
48640	Berango
48370	Bermeo
48710	Berriatua
48240	Berriz
48249	Berriz
48009	Bilbao
48014	Bilbao
48013	Bilbao
48012	Bilbao
48011	Bilbao
48005	Bilbao
48010	Bilbao
48015	Bilbao
48006	Bilbao
48004	Bilbao
48003	Bilbao
48002	Bilbao
48001	Bilbao
48007	Bilbao
48008	Bilbao
48350	Busturia
48890	Karrantza Harana/Valle de Carranza
48891	Karrantza Harana/Valle de Carranza
48142	Artea
48144	Zeanuri
48499	Zeberio
48141	Dima
48200	Durango
48287	Ea
48311	Ea
48450	Etxebarri
48277	Etxebarria
48310	Elantxobe
48230	Elorrio
48313	Ereño
48260	Ermua
48116	Fruiz
48960	Galdakao
48191	Galdames
48113	Gamiz-Fika
48200	Garai
48110	Gatika
48314	Gautegiz Arteaga
48192	Gordexola
48194	Gordexola
48630	Gorliz
48620	Gorliz
48993	Getxo
48992	Getxo
48991	Getxo
48930	Getxo
48990	Getxo
48820	Güeñes
48830	Güeñes
48840	Güeñes
48300	Gernika-Lumo
48289	Gizaburuaga
48311	Ibarrangelu
48288	Ispaster
48213	Izurtza
48895	Lanestosa
48195	Larrabetzu
48111	Laukiz
48940	Leioa
48330	Lemoa
48620	Lemoiz
48280	Lekeitio
48269	Mallabia
48212	Mañaria
48276	Markina-Xemein
48278	Markina-Xemein
48270	Markina-Xemein
48112	Maruri-Jatabe
48382	Mendata
48289	Mendexa
48120	Meñaka
48490	Ugao-Miraballes
48115	Morga
48391	Muxika
48392	Muxika
48360	Mundaka
48100	Mungia
48120	Mungia
48380	Aulesti
48550	Muskiz
48210	Otxandio
48700	Ondarroa
48460	Urduña/Orduña
48498	Urduña/Orduña
48410	Orozko
48419	Orozko
48395	Sukarrieta
48620	Plentzia
48920	Portugalete
48309	Errigoiti
48510	Valle de Trápaga-Trapagaran
48520	Valle de Trápaga-Trapagaran
48196	Lezama
48980	Santurtzi
48530	Ortuella
48910	Sestao
48600	Sopelana
48190	Sopuerta
48191	Sopuerta
48869	Sopuerta
48870	Sopuerta
48880	Trucios-Turtzioz
48145	Ubide
48160	Urduliz
48610	Urduliz
48800	Balmaseda
48291	Atxondo
48292	Atxondo
48390	Bedia
48143	Areatza
48140	Igorre
48250	Zaldibar
48850	Zalla
48860	Zalla
48869	Zalla
48480	Zaratamo
48160	Derio
48170	Derio
48950	Erandio
48180	Loiu
48150	Sondika
48170	Zamudio
48393	Forua
48315	Kortezubi
48394	Murueta
48312	Nabarniz
48215	Iurreta
48320	Ajangiz
48810	Alonsotegi
48508	Zierbena
48383	Arratzu
48390	Arratzu
48391	Arratzu
48278	Ziortza-Bolibar
49834	Abezames
49500	Alcañices
49514	Alcañices
49517	Alcañices
49518	Alcañices
49696	Alcubilla de Nogales
49177	Alfaraz de Sayago
49539	Algodre
49180	Almaraz de Duero
49177	Almeida de Sayago
49210	Almeida de Sayago
49162	Andavías
49151	Arcenillas
49699	Arcos de la Polvorosa
49251	Argañín
49716	Argujillo
49126	Arquillinos
49696	Arrabalde
49124	Aspariegos
49348	Asturianos
49325	Asturianos
49324	Asturianos
49610	Ayoó de Vidriales
49619	Ayoó de Vidriales
49760	Barcial del Barco
49830	Belver de los Montes
49600	Benavente
49123	Benegiles
49216	Bermillo de Sayago
49255	Bermillo de Sayago
49215	Bermillo de Sayago
49211	Bermillo de Sayago
49200	Bermillo de Sayago
49260	Bermillo de Sayago
49155	Bóveda de Toro, La
49751	Bretó
49698	Bretocino
49629	Brime de Sog
49622	Brime de Urz
49698	Burganes de Valverde
49831	Bustillo del Oro
49709	Cabañas de Sayago
49331	Calzadilla de Tera
49332	Camarzana de Tera
49627	Camarzana de Tera
49626	Camarzana de Tera
49440	Cañizal
49128	Cañizo
49160	Carbajales de Alba
49211	Carbellino
49708	Casaseca de Campeán
49151	Casaseca de las Chanas
49419	Castrillo de la Guareña
49660	Castrogonzalo
49127	Castronuevo
49110	Castroverde de Campos
49191	Cazurra
49640	Cerecinos de Campos
49125	Cerecinos del Carrizal
49317	Cernadilla
49325	Cernadilla
49394	Cobreros
49395	Cobreros
49396	Cobreros
49783	Coomonte
49530	Coreses
49706	Corrales del Vino
49700	Corrales del Vino
49639	Cotanes del Monte
49730	Cubillos
49327	Cubo de Benavente
49710	Cubo de Tierra del Vino, El
49717	Cuelgamures
49721	Entrala
49341	Espadañedo
49342	Espadañedo
49345	Espadañedo
49346	Espadañedo
49347	Espadañedo
49141	Faramontanos de Tábara
49213	Fariza
49214	Fariza
49220	Fermoselle
49334	Ferreras de Abajo
49335	Ferreras de Abajo
49335	Ferreras de Arriba
49337	Ferreras de Arriba
49540	Ferreruela
49550	Ferreruela
49520	Figueruela de Arriba
49521	Figueruela de Arriba
49513	Fonfría
49512	Fonfría
49511	Fonfría
49510	Fonfría
49514	Fonfría
49513	Fonfría
49512	Fonfría
49511	Fonfría
49510	Fonfría
49514	Fonfría
49693	Fresno de la Polvorosa
49590	Fresno de la Ribera
49174	Fresno de Sayago
49216	Fresno de Sayago
49698	Friera de Valverde
49618	Fuente Encalada
49410	Fuentelapeña
49400	Fuentesaúco
49670	Fuentes de Ropel
49833	Fuentesecas
49714	Fuentespreadas
49350	Galende
49352	Galende
49360	Galende
49361	Galende
49362	Galende
49395	Galende
49539	Gallegos del Pan
49512	Gallegos del Río
49542	Gallegos del Río
49559	Gallegos del Río
49251	Gamones
49151	Gema
49740	Granja de Moreruela
49741	Granja de Moreruela
49621	Granucillo
49622	Granucillo
49156	Guarrate
49571	Hermisende
49572	Hermisende
49192	Hiniesta, La
49191	Jambrina
49343	Justel
49340	Justel
49541	Losacino
49543	Losacino
49540	Losacio
49570	Lubián
49573	Lubián
49574	Lubián
49215	Luelmo
49719	Maderal, El
49157	Madridanos
49522	Mahide
49560	Mahide
49561	Mahide
49783	Maire de Castroponce
49832	Malva
49130	Manganeses de la Lampreana
49742	Manganeses de la Lampreana
49694	Manganeses de la Polvorosa
49593	Manzanal de Arriba
49594	Manzanal de Arriba
49163	Manzanal del Barco
49317	Manzanal de los Infantes
49319	Manzanal de los Infantes
49692	Matilla de Arzón
49590	Matilla la Seca
49718	Mayalde
49626	Melgar de Tera
49624	Micereces de Tera
49699	Milles de la Polvorosa
49120	Molacillos
49327	Molezuelas de la Carballeda
49121	Mombuey
49310	Mombuey
49318	Mombuey
49121	Monfarracinos
49149	Montamarta
49254	Moral de Sayago
49150	Moraleja del Vino
49177	Moraleja de Sayago
49191	Morales del Vino
49190	Morales del Vino
49693	Morales de Rey
49810	Morales de Toro
49697	Morales de Valverde
49253	Moralina
49731	Moreruela de los Infanzones
49148	Moreruela de Tábara
49319	Muelas de los Caballeros
49341	Muelas de los Caballeros
49344	Muelas de los Caballeros
49164	Muelas del Pan
49165	Muelas del Pan
49167	Muelas del Pan
49212	Muga de Sayago
49697	Navianos de Valverde
49146	Olmillos de Castro
49147	Olmillos de Castro
49540	Olmillos de Castro
49336	Otero de Bodas
49337	Otero de Bodas
49142	Pajares de la Lampreana
49162	Palacios del Pan
49321	Palacios de Sanabria
49322	Palacios de Sanabria
49320	Palacios de Sanabria
49392	Pedralba de la Pradería
49391	Pedralba de la Pradería
49154	Pego, El
49880	Peleagonzalo
49191	Peleas de Abajo
49176	Peñausende
49177	Peñausende
49178	Peñausende
49318	Peque
49720	Perdigón, El
49722	Perdigón, El
49170	Perdigón, El
49172	Pereruela
49173	Pereruela
49174	Pereruela
49270	Pereruela
49271	Pereruela
49272	Pereruela
49280	Pereruela
49281	Pereruela
49171	Pereruela
49145	Perilla de Castro
49580	Pías
49582	Pías
49143	Piedrahita de Castro
49850	Pinilla de Toro
49514	Pino del Oro
49715	Piñero, El
49780	Pobladura del Valle
49127	Pobladura de Valderaduey
49583	Porto
49835	Pozoantiguo
49148	Pozuelo de Tábara
49638	Prado
49300	Puebla de Sanabria
49390	Puebla de Sanabria
49393	Puebla de Sanabria
49333	Pueblica de Valverde
49697	Pueblica de Valverde
49639	Quintanilla del Monte
49638	Quintanilla del Olmo
49622	Quintanilla de Urz
49622	Quiruelas de Vidriales
49623	Quiruelas de Vidriales
49512	Rabanales
49519	Rabanales
49515	Rábano de Aliste
49525	Rábano de Aliste
49518	Rábano de Aliste
49394	Requejo
49135	Revellinos
49591	Riofrío de Aliste
49592	Riofrío de Aliste
49318	Rionegro del Puente
49326	Rionegro del Puente
49330	Rionegro del Puente
49192	Roales
49321	Robleda-Cervantes
49357	Robleda-Cervantes
49320	Robleda-Cervantes
49390	Robleda-Cervantes
49211	Roelos de Sayago
49322	Rosinos de la Requejada
49323	Rosinos de la Requejada
49324	Rosinos de la Requejada
49342	Rosinos de la Requejada
49349	Rosinos de la Requejada
49211	Salce
49513	Samir de los Caños
49135	San Agustín del Pozo
49144	San Cebrián de Castro
49743	San Cebrián de Castro
49690	San Cristóbal de Entreviñas
49691	San Cristóbal de Entreviñas
49650	San Esteban del Molar
49357	San Justo
49358	San Justo
49359	San Justo
49129	San Martín de Valderaduey
49717	San Miguel de la Ribera
49680	San Miguel del Valle
49628	San Pedro de Ceque
49182	San Pedro de la Nave-Almendra
49183	San Pedro de la Nave-Almendra
49707	Santa Clara de Avedillo
49699	Santa Colomba de las Monjas
49620	Santa Cristina de la Polvorosa
49626	Santa Croya de Tera
49145	Santa Eufemia del Barco
49161	Santa Eufemia del Barco
49696	Santa María de la Vega
49333	Santa María de Valverde
49624	Santibáñez de Tera
49625	Santibáñez de Tera
49622	Santibáñez de Vidriales
49621	Santibáñez de Vidriales
49618	Santibáñez de Vidriales
49610	Santibáñez de Vidriales
49619	Santibáñez de Vidriales
49750	Santovenia
49592	San Vicente de la Cabeza
49523	San Vitero
49524	San Vitero
49525	San Vitero
49152	Sanzoles
49140	Tábara
49639	Tapioles
49800	Toro
49881	Toro
49820	Toro
49836	Toro
49781	Torre del Valle, La
49252	Torregamones
49122	Torres del Carrizal
49516	Trabazos
49517	Trabazos
49518	Trabazos
49519	Trabazos
49358	Trefacio
49359	Trefacio
49327	Uña de Quintana
49420	Vadillo de la Guareña
49192	Valcabado
49882	Valdefinjas
49680	Valdescorriel
49450	Vallesa de la Guareña
49330	Vega de Tera
49331	Vega de Tera
49332	Vega de Tera
49133	Vega de Villalobos
49542	Vegalatrave
49153	Venialbo
49840	Vezdemarbán
49135	Vidayanes
49164	Videmala
49165	Videmala
49770	Villabrázaro
49782	Villabrázaro
49820	Villabuena del Puente
49250	Villadepera
49430	Villaescusa
49430	Villaescusa
49136	Villafáfila
49137	Villafáfila
49695	Villaferrueña
49618	Villageriz
49158	Villalazán
49126	Villalba de la Lampreana
49166	Villalcampo
49134	Villalobos
49860	Villalonso
49630	Villalpando
49539	Villalube
49131	Villamayor de Campos
49719	Villamor de los Escuderos
49623	Villanázar
49697	Villanázar
49698	Villanázar
49699	Villanueva de Azoague
49660	Villanueva de Azoague
49708	Villanueva de Campeán
49333	Villanueva de las Peras
49100	Villanueva del Campo
49159	Villaralbo
49562	Villardeciervos
49563	Villardeciervos
49132	Villar de Fallaves
